age,dependents,employment_status,employment_years,monthly_income,monthly_expenses,credit_score,existing_loans,existing_emi,loan_amount,loan_term_months,interest_rate,property_value,savings_balance,missed_payments_last_year,bankruptcies,dti_ratio,requested_emi,total_emi_burden,savings_ratio,loan_to_income_ratio,approved
53,2,salaried,4.2,4480.0,2111.0,767,0,0.0,245200.0,180,10.8,449400.0,61836.0,0,0,0.4712,2756.22,0.6152,0.5288,4.561,1
25,1,self_employed,22.5,7826.0,5581.0,850,2,2970.0,197400.0,48,7.3,388100.0,17730.0,0,0,1.0926,4754.51,0.987,-0.0926,2.102,1
48,5,self_employed,10.9,5625.0,2146.0,720,1,1035.0,261500.0,36,12.4,317000.0,32595.0,1,0,0.5655,8735.59,1.737,0.4345,3.8741,1
28,0,salaried,4.0,13913.0,11826.0,647,1,1351.0,430600.0,36,7.6,1046300.0,93915.0,0,0,0.9471,13414.12,1.0612,0.0529,2.5791,0
35,2,salaried,4.8,4633.0,2123.0,730,0,0.0,144800.0,24,13.3,353200.0,36537.0,0,0,0.4582,6904.48,1.4903,0.5418,2.6045,1
24,1,salaried,2.4,6109.0,3097.0,738,0,0.0,88600.0,36,6.4,0.0,23096.0,5,0,0.507,2711.47,0.4438,0.493,1.2086,1
54,0,self_employed,4.5,25415.0,7944.0,632,1,3436.0,500000.0,240,11.2,767500.0,59243.0,0,0,0.4478,5229.17,0.3409,0.5522,1.6395,1
25,0,self_employed,1.2,3260.0,2083.0,606,0,0.0,90200.0,24,6.7,0.0,14036.0,0,0,0.639,4026.23,1.235,0.361,2.3057,0
53,3,self_employed,14.9,7386.0,4941.0,506,2,3979.0,173000.0,120,7.4,327100.0,11655.0,0,0,1.2077,2044.52,0.8155,-0.2077,1.9519,0
25,4,retired,8.0,1500.0,1275.0,682,1,100.0,31400.0,36,5.4,0.0,6346.0,1,0,0.9167,946.74,0.6978,0.0833,1.7444,1
58,0,self_employed,10.3,11169.0,3925.0,770,1,1691.0,500000.0,36,9.8,953400.0,20456.0,0,0,0.5028,16086.68,1.5917,0.4972,3.7306,1
54,0,freelancer,5.0,2327.0,926.0,567,2,747.0,36000.0,36,10.4,0.0,3417.0,0,0,0.719,1168.39,0.8231,0.281,1.2892,1
46,5,salaried,1.3,3490.0,2581.0,740,2,776.0,106000.0,48,6.3,229800.0,3741.0,0,1,0.9619,2504.02,0.9398,0.0381,2.531,0
21,0,salaried,5.1,4942.0,3391.0,730,0,0.0,69600.0,48,7.6,0.0,10343.0,0,0,0.6862,1686.1,0.3412,0.3138,1.1736,1
24,2,salaried,2.9,5290.0,3845.0,756,3,3232.0,116900.0,48,15.4,169900.0,20165.0,0,0,1.3378,3277.17,1.2305,-0.3378,1.8415,1
59,2,self_employed,0.6,4556.0,2750.0,519,3,2283.0,50400.0,48,15.5,0.0,33272.0,0,0,1.1047,1415.48,0.8118,-0.1047,0.9219,0
46,1,salaried,6.2,5862.0,4346.0,794,0,0.0,57100.0,24,9.8,0.0,13156.0,4,0,0.7414,2629.61,0.4486,0.2586,0.8117,1
53,2,self_employed,12.0,6827.0,5268.0,621,4,8133.0,226300.0,24,8.4,413400.0,64173.0,2,0,1.5,10276.27,2.0,-0.5,2.7623,0
53,4,freelancer,7.9,4770.0,3310.0,763,0,0.0,230200.0,48,9.9,280100.0,32592.0,0,0,0.6939,5827.42,1.2217,0.3061,4.0217,1
28,1,salaried,2.0,5791.0,3292.0,573,0,0.0,239200.0,36,7.0,404200.0,4321.0,0,0,0.5685,7385.8,1.2754,0.4315,3.4421,0
40,3,self_employed,10.8,6766.0,3310.0,746,1,1368.0,113000.0,60,9.8,238100.0,43462.0,0,0,0.6914,2389.81,0.5554,0.3086,1.3918,1
36,2,salaried,2.7,4582.0,3861.0,783,0,0.0,160000.0,12,8.6,279400.0,300.0,0,0,0.8426,13962.58,2.0,0.1574,2.9099,1
41,1,self_employed,2.0,5058.0,3959.0,738,0,0.0,229900.0,36,12.0,415500.0,7481.0,0,0,0.7827,7635.97,1.5097,0.2173,3.7877,1
46,0,freelancer,20.0,10322.0,7161.0,738,0,0.0,162200.0,120,11.0,385500.0,12397.0,5,0,0.6938,2234.31,0.2165,0.3062,1.3095,1
43,3,freelancer,0.6,5862.0,3097.0,789,0,0.0,323000.0,120,3.8,731400.0,30527.0,5,0,0.5283,3239.6,0.5526,0.4717,4.5917,1
38,1,salaried,1.6,5604.0,3343.0,850,0,0.0,170500.0,60,13.2,340800.0,55302.0,0,0,0.5965,3896.88,0.6954,0.4035,2.5354,1
51,0,salaried,4.3,4843.0,1644.0,801,1,677.0,213900.0,360,10.7,281500.0,56146.0,0,0,0.4792,1988.68,0.5504,0.5208,3.6806,1
62,4,salaried,1.6,2836.0,1019.0,594,0,0.0,146300.0,48,10.6,305800.0,4861.0,3,0,0.3593,3752.84,1.3233,0.6407,4.2989,0
32,3,salaried,1.6,2771.0,1398.0,624,1,266.0,120000.0,180,11.1,276000.0,1900.0,0,0,0.6005,1371.46,0.5909,0.3995,3.6088,1
21,5,retired,6.5,2022.0,588.0,710,2,732.0,27500.0,84,7.4,0.0,4902.0,1,0,0.6528,420.45,0.57,0.3472,1.1334,1
62,1,salaried,10.8,2948.0,1962.0,695,0,0.0,116300.0,36,7.1,274600.0,15751.0,1,1,0.6655,3596.33,1.2199,0.3345,3.2875,0
29,3,retired,7.0,2928.0,1800.0,786,2,1265.0,130300.0,240,6.5,277600.0,20573.0,1,0,1.0468,971.48,0.7638,-0.0468,3.7084,1
23,2,business_owner,1.1,27151.170000000006,16188.520000000011,714,3,15000.0,500000.0,360,7.2,1117500.0,175902.26,2,0,0.8589,3393.94,0.3912,0.1411,0.8861,1
46,5,salaried,14.0,4769.0,2263.0,689,2,1301.0,104900.0,36,14.9,188400.0,17664.0,0,0,0.7473,3631.26,1.0342,0.2527,1.833,1
29,4,salaried,15.9,4570.0,2066.0,839,0,0.0,268300.0,48,11.3,366200.0,22838.0,0,0,0.4521,6973.51,1.5259,0.5479,4.8924,1
62,5,freelancer,2.5,10415.0,6263.0,675,0,0.0,384200.0,60,10.9,935200.0,66009.0,0,0,0.6013,8334.29,0.8002,0.3987,3.0741,0
36,5,salaried,5.3,7040.0,4302.0,668,2,2032.0,346100.0,24,12.6,788500.0,5644.0,1,0,0.8997,16389.27,2.0,0.1003,4.0968,0
44,0,self_employed,4.5,1759.0,739.0,661,0,0.0,79500.0,48,13.9,0.0,13503.0,3,0,0.4201,2168.47,1.2328,0.5799,3.7663,1
34,3,salaried,7.1,9356.0,4993.0,728,0,0.0,277800.0,120,10.7,434900.0,29133.0,1,0,0.5337,3779.67,0.404,0.4663,2.4743,1
23,1,salaried,23.4,2902.0,2467.0,787,3,806.0,23800.0,48,4.8,0.0,3480.0,0,0,1.1278,545.94,0.4659,-0.1278,0.6834,1
54,2,salaried,26.3,7563.0,3098.0,676,0,0.0,185100.0,180,8.7,388200.0,11444.0,1,0,0.4096,1844.52,0.2439,0.5904,2.0395,1
53,5,salaried,4.8,6619.0,3640.0,560,1,797.0,364400.0,60,7.7,661400.0,16360.0,0,0,0.6703,7336.51,1.2288,0.3297,4.5878,0
44,0,freelancer,1.1,1841.0,1565.0,791,2,559.0,75900.0,240,15.9,0.0,4220.0,2,0,1.1537,1050.27,0.8741,-0.1537,3.4356,0
29,2,retired,2.9,4002.0,2637.0,742,3,2285.0,114100.0,180,10.3,163600.0,28777.0,2,1,1.2299,1247.15,0.8826,-0.2299,2.3759,0
33,3,salaried,3.7,7722.0,3991.0,568,0,0.0,158500.0,36,3.5,293000.0,42229.0,0,0,0.5168,4644.38,0.6014,0.4832,1.7105,0
22,1,self_employed,5.1,10352.0,7505.0,661,2,2789.0,494800.0,180,10.5,872000.0,50218.0,0,0,0.9944,5469.51,0.7978,0.0056,3.9831,1
27,0,salaried,19.9,5076.0,1972.0,789,1,1409.0,35800.0,48,13.7,0.0,30749.0,3,0,0.6661,972.91,0.4692,0.3339,0.5877,1
41,0,salaried,2.3,1500.0,721.0,664,2,559.0,80300.0,36,12.3,0.0,7953.0,0,0,0.8533,2678.63,2.0,0.1467,4.4611,1
39,0,self_employed,5.1,13095.0,9116.0,669,4,2925.0,106100.0,36,5.0,233900.0,11448.0,3,0,0.9195,3179.91,0.4662,0.0805,0.6752,1
45,2,freelancer,2.6,2352.0,1370.0,604,0,0.0,73700.0,24,10.3,0.0,2027.0,0,0,0.5825,3411.09,1.4503,0.4175,2.6113,1
42,2,salaried,15.6,2639.0,1974.0,788,2,1211.0,98300.0,12,13.0,0.0,8946.0,2,0,1.2069,8779.89,2.0,-0.2069,3.1041,1
31,0,freelancer,28.1,17563.0,8511.0,780,2,7286.0,500000.0,48,6.2,985900.0,66309.0,1,0,0.8994,11788.42,1.0861,0.1006,2.3724,0
53,5,freelancer,12.8,3226.0,2038.0,666,2,1491.0,171900.0,24,12.0,400700.0,4233.0,0,0,1.0939,8091.93,2.0,-0.0939,4.4405,0
52,2,salaried,3.0,3202.0,1706.0,763,1,536.0,23400.0,84,11.4,0.0,17089.0,1,0,0.7002,405.6,0.2941,0.2998,0.609,1
41,2,self_employed,2.5,3736.0,3176.0,581,1,956.0,162500.0,36,3.5,269400.0,16600.0,3,0,1.106,4761.59,1.5304,-0.106,3.6246,0
59,1,salaried,3.9,5183.0,3013.0,596,1,607.0,45200.0,48,18.8,0.0,8131.0,4,0,0.6984,1346.72,0.3769,0.3016,0.7267,0
40,2,freelancer,8.8,1665.0,1238.0,548,1,406.0,45800.0,12,15.3,0.0,5793.0,0,0,0.9874,4140.32,2.0,0.0126,2.2923,0
28,1,self_employed,0.6,9277.0,3894.0,595,1,2590.0,77500.0,360,10.5,0.0,16348.0,0,0,0.6989,708.92,0.3556,0.3011,0.6962,0
62,2,salaried,32.4,6416.0,2978.0,791,1,1053.0,136800.0,84,12.5,214500.0,1793.0,2,0,0.6283,2451.63,0.5462,0.3717,1.7768,1
57,2,freelancer,13.4,3775.0,1729.0,682,2,1591.0,101700.0,36,14.4,196700.0,30756.0,2,0,0.8795,3495.66,1.3475,0.1205,2.245,0
29,0,self_employed,0.6,10338.0,7038.0,657,1,2080.0,89800.0,36,12.5,0.0,115710.0,5,0,0.882,3004.14,0.4918,0.118,0.7239,1
45,4,freelancer,3.4,4688.0,3216.0,609,3,773.0,73900.0,36,9.0,0.0,38553.0,4,0,0.8509,2350.0,0.6662,0.1491,1.3136,0
45,1,salaried,7.5,3001.0,1175.0,831,3,2363.0,110700.0,120,12.4,275400.0,11356.0,1,0,1.1789,1613.93,1.3252,-0.1789,3.074,0
53,1,freelancer,2.2,2834.0,2104.0,682,1,359.0,140100.0,36,11.4,186500.0,19315.0,2,0,0.8691,4613.28,1.7545,0.1309,4.1196,0
22,5,salaried,1.4,4533.0,2433.0,599,4,3146.0,185800.0,60,16.7,254800.0,24145.0,0,0,1.2308,4587.69,1.7061,-0.2308,3.4157,0
39,1,freelancer,6.5,1734.0,676.0,633,0,0.0,19300.0,48,6.9,0.0,6430.0,1,1,0.3899,461.27,0.266,0.6101,0.9275,1
40,3,self_employed,14.5,6373.0,3631.0,572,0,0.0,318200.0,36,8.1,480000.0,21219.0,0,1,0.5697,9985.92,1.5669,0.4303,4.1608,0
62,2,salaried,19.2,6582.0,2818.0,672,0,0.0,187800.0,120,12.4,236700.0,17649.0,5,0,0.4281,2737.99,0.416,0.5719,2.3777,1
61,0,salaried,0.6,6245.0,3536.0,805,2,2871.0,49000.0,36,11.8,0.0,10568.0,3,0,1.0259,1622.82,0.7196,-0.0259,0.6539,0
62,5,business_owner,13.0,1843.0,798.0,534,1,500.0,99300.0,36,11.2,0.0,1487.0,1,0,0.7043,3260.37,2.0,0.2957,4.49,0
49,1,self_employed,5.4,16482.0,14010.0,648,1,3591.0,500000.0,120,5.6,736900.0,12482.0,0,0,1.0679,5451.12,0.5486,-0.0679,2.528,0
26,1,retired,2.1,2086.0,1664.0,597,2,959.0,64200.0,36,10.0,0.0,1132.0,0,0,1.2574,2071.55,1.4528,-0.2574,2.5647,0
37,4,salaried,6.3,10324.0,7076.0,849,1,2279.0,413200.0,24,12.1,684600.0,21962.0,0,1,0.9061,19470.06,2.0,0.0939,3.3353,0
45,2,freelancer,33.3,1991.0,1135.0,762,4,1261.0,64100.0,60,8.7,0.0,5147.0,0,0,1.2034,1321.3,1.297,-0.2034,2.6829,1
58,2,self_employed,2.4,4291.0,1975.0,702,1,814.0,45900.0,60,11.9,0.0,7313.0,0,1,0.65,1018.7,0.4271,0.35,0.8914,1
24,3,self_employed,2.4,10590.0,8789.0,850,0,0.0,152500.0,240,6.0,254200.0,25336.0,1,0,0.8299,1092.56,0.1032,0.1701,1.2,1
50,0,freelancer,7.7,1597.0,1357.0,700,2,646.0,17899.0,240,13.4,0.0,1711.0,1,0,1.2542,193.23,0.5255,-0.2542,0.8401,1
40,0,salaried,0.8,2707.0,1266.0,829,3,2252.0,96800.0,360,7.3,0.0,2511.0,3,0,1.2996,663.63,1.0771,-0.2996,2.9799,0
23,0,self_employed,10.8,9711.0,5527.0,737,0,0.0,472300.0,84,7.5,1180200.0,40183.0,0,2,0.5691,7244.27,0.746,0.4309,4.053,0
43,4,self_employed,6.8,1528.0,641.0,589,4,921.0,69500.0,24,12.5,0.0,172.99,1,0,1.0223,3287.86,2.0,-0.0223,3.7904,0
38,0,salaried,11.5,4853.0,2765.0,721,2,2571.0,95800.0,120,10.2,0.0,16322.0,2,0,1.0995,1276.64,0.7928,-0.0995,1.645,1
46,1,salaried,2.1,1700.0,574.99,743,3,620.0,59800.0,60,11.8,0.0,4686.0,0,0,0.6859,1324.18,1.1436,0.3141,2.9314,1
56,1,self_employed,11.8,4835.0,2497.0,675,1,1265.0,38600.0,60,8.5,0.0,17049.0,2,0,0.7781,791.94,0.4254,0.2219,0.6653,1
28,1,salaried,4.1,6977.0,4151.0,692,2,3810.0,183100.0,180,14.9,433200.0,37317.0,2,0,1.141,2550.11,0.9116,-0.141,2.1869,0
37,2,salaried,1.4,8246.0,3867.0,820,1,2448.0,50700.0,48,10.5,0.0,15122.0,0,0,0.7658,1298.09,0.4543,0.2342,0.5124,1
51,5,freelancer,14.4,4656.0,2651.0,656,4,989.0,214900.0,120,8.6,287500.0,4774.0,1,0,0.7818,2675.96,0.7871,0.2182,3.8463,0
57,1,salaried,7.8,8954.0,6300.0,726,3,4368.0,123400.0,240,11.3,195100.0,43974.0,1,0,1.1914,1299.01,0.6329,-0.1914,1.1485,1
53,1,salaried,1.6,6505.0,3351.0,649,0,0.0,103400.0,24,9.0,209600.0,21133.0,0,0,0.5151,4723.8,0.7262,0.4849,1.3246,0
47,3,freelancer,2.2,8272.0,7031.0,712,2,4613.0,196600.0,60,10.6,298500.0,13638.0,0,0,1.4076,4235.45,1.0697,-0.4076,1.9806,0
24,1,salaried,2.4,6276.0,3599.0,671,0,0.0,295600.0,120,8.8,643200.0,26397.0,3,0,0.5735,3712.62,0.5916,0.4265,3.925,1
42,4,self_employed,20.3,5446.0,2698.0,808,0,0.0,103100.0,60,14.5,154500.0,12025.0,0,0,0.4954,2425.77,0.4454,0.5046,1.5776,1
46,2,salaried,13.5,3465.0,2696.0,818,1,565.0,31000.0,24,4.8,0.0,2524.0,0,0,0.9411,1357.24,0.5548,0.0589,0.7456,1
52,1,business_owner,3.1,6729.0,2789.0,740,1,846.0,323600.0,36,11.7,701500.0,4452.0,3,0,0.5402,10701.84,1.7161,0.4598,4.0075,1
44,5,salaried,4.3,4535.0,2121.0,488,4,3193.0,270000.0,180,9.4,570800.0,33927.0,0,0,1.1718,2803.14,1.3222,-0.1718,4.9614,0
55,1,salaried,2.5,3294.0,877.0,642,1,536.0,40300.0,180,11.6,0.0,6541.0,0,0,0.429,473.35,0.3064,0.571,1.0195,1
57,0,self_employed,8.6,5805.0,2477.0,587,0,0.0,62800.0,36,10.4,0.0,22958.0,0,0,0.4267,2038.19,0.3511,0.5733,0.9015,1
52,0,salaried,1.6,2829.0,1934.0,687,0,0.0,28500.0,60,12.6,0.0,5354.0,0,0,0.6836,642.64,0.2272,0.3164,0.8395,1
27,5,freelancer,3.0,2715.0,2308.0,622,1,796.0,119000.0,240,14.0,219900.0,3255.0,0,0,1.1433,1479.79,0.8382,-0.1433,3.6525,0
53,3,freelancer,6.1,2515.0,1425.0,606,0,0.0,128000.0,84,12.1,291600.0,8105.0,0,0,0.5666,2266.4,0.9012,0.4334,4.2412,1
51,1,freelancer,13.1,5286.0,2443.0,850,2,675.0,232500.0,360,3.5,474100.0,40406.0,0,0,0.5899,1044.03,0.3252,0.4101,3.6653,1
32,3,salaried,6.6,7990.0,4953.0,793,3,5469.0,182600.0,84,7.6,421000.0,48321.0,3,0,1.3044,2809.79,1.0361,-0.3044,1.9045,1
31,2,business_owner,17.4,5619.0,4106.0,582,0,0.0,158500.0,60,12.5,337800.0,2491.0,0,0,0.7307,3565.92,0.6346,0.2693,2.3507,0
44,1,self_employed,16.5,19296.0,6007.0,765,0,0.0,500000.0,24,7.6,614400.0,101079.0,0,0,0.3113,22522.54,1.1672,0.6887,2.1593,1
28,3,salaried,8.1,6130.0,3178.0,660,2,2743.0,287800.0,48,9.3,448600.0,172.99,1,0,0.9659,7202.98,1.6225,0.0341,3.9125,0
52,3,salaried,2.5,14101.0,3525.0,756,4,11734.0,500000.0,180,12.8,770100.0,23386.0,1,0,1.0821,6260.55,1.2761,-0.0821,2.9549,1
58,2,freelancer,7.4,4319.0,3671.0,514,1,864.0,157600.0,48,9.2,313000.0,59553.0,0,0,1.05,3936.87,1.1116,-0.05,3.0408,0
42,0,business_owner,1.8,4346.0,2147.0,621,0,0.0,166500.0,36,5.7,341400.0,12025.0,5,0,0.494,5042.65,1.1603,0.506,3.1926,0
54,0,salaried,2.9,5033.0,2804.0,770,3,1629.0,189700.0,12,10.1,424100.0,23920.0,0,0,0.8808,16686.47,2.0,0.1192,3.1409,1
39,3,business_owner,9.0,14658.0,6331.0,646,4,15000.0,132300.0,36,11.4,313800.0,8596.0,0,0,1.4552,4356.44,1.3205,-0.4552,0.7521,0
40,3,freelancer,11.9,6681.0,3923.0,577,1,1160.0,201700.0,120,10.1,452400.0,2644.0,0,0,0.7608,2676.66,0.5743,0.2392,2.5158,0
34,2,salaried,3.7,3669.0,1504.0,682,3,2688.0,197000.0,48,13.3,450500.0,9786.0,0,0,1.1425,5314.4,2.0,-0.1425,4.4744,0
53,3,freelancer,4.9,3310.0,1713.0,568,0,0.0,75700.0,36,10.3,0.0,18245.0,1,1,0.5175,2453.3,0.7412,0.4825,1.9058,0
30,2,salaried,3.4,7895.0,5981.0,708,1,1873.0,202800.0,36,13.8,400400.0,81957.0,2,0,0.9948,6911.54,1.1127,0.0052,2.1406,0
36,4,business_owner,4.4,15315.0,12811.0,654,1,3099.0,500000.0,24,5.3,759100.0,31621.0,0,0,1.0389,22002.93,1.639,-0.0389,2.7206,0
24,0,freelancer,4.8,3345.0,2843.0,562,2,1350.0,123700.0,48,8.1,275800.0,23477.0,0,0,1.2535,3025.69,1.3081,-0.2535,3.0817,0
47,1,salaried,7.6,4880.0,1950.0,850,3,2634.0,143500.0,48,8.1,296300.0,8145.0,1,0,0.9393,3509.99,1.259,0.0607,2.4505,1
48,1,business_owner,8.8,19130.0,6850.0,773,1,1211.0,500000.0,48,13.2,1063900.0,175902.26,0,0,0.4214,13463.43,0.7671,0.5786,2.1781,1
63,1,salaried,22.6,2378.0,1473.0,721,2,495.0,29500.0,60,12.3,0.0,17356.0,1,0,0.8276,660.69,0.486,0.1724,1.0338,1
36,3,business_owner,4.0,2340.0,1989.0,692,4,1748.0,96000.0,36,3.9,0.0,2096.0,2,0,1.5,2830.03,1.9564,-0.5,3.4188,0
53,4,salaried,1.0,5004.0,1954.0,672,0,0.0,109500.0,360,15.6,207100.0,13452.0,0,0,0.3905,1437.24,0.2872,0.6095,1.8235,1
39,1,freelancer,7.5,2344.0,1826.0,622,3,1004.0,17899.0,84,12.7,0.0,19000.0,2,0,1.2073,320.92,0.5652,-0.2073,0.6328,0
41,4,self_employed,4.6,9449.0,6393.0,596,0,0.0,130000.0,36,9.2,171600.0,48132.0,2,0,0.6766,4146.08,0.4388,0.3234,1.1465,0
42,2,freelancer,11.5,4242.0,2162.0,765,0,0.0,201500.0,24,12.6,257000.0,40692.0,0,0,0.5097,9541.86,2.0,0.4903,3.9584,1
29,2,salaried,1.5,7379.0,2843.0,747,3,5283.0,240800.0,48,11.7,439700.0,29408.0,3,0,1.1012,6305.78,1.5705,-0.1012,2.7194,0
29,2,business_owner,6.7,5226.0,3383.0,686,2,1191.0,227400.0,36,11.6,331200.0,1608.0,0,0,0.8752,7509.56,1.6649,0.1248,3.6261,0
29,1,salaried,4.2,3890.0,2449.0,685,3,778.0,184500.0,36,7.5,361600.0,11393.0,3,0,0.8296,5739.1,1.6753,0.1704,3.9524,0
47,1,salaried,3.8,3013.0,1306.0,803,0,0.0,108700.0,36,10.4,220700.0,6366.0,1,0,0.4335,3527.89,1.1709,0.5665,3.0064,1
37,2,salaried,5.5,5367.0,3578.0,699,4,3034.0,193100.0,240,3.8,278000.0,551.0,5,0,1.232,1149.9,0.7796,-0.232,2.9983,0
64,4,freelancer,7.4,2176.0,1273.0,773,1,508.0,19000.0,120,9.6,0.0,1522.0,1,0,0.8185,246.9,0.3469,0.1815,0.7276,1
28,2,self_employed,11.9,3856.0,2704.0,745,0,0.0,91300.0,84,18.0,0.0,20290.0,3,1,0.7012,1918.93,0.4976,0.2988,1.9731,0
36,1,self_employed,2.1,2241.0,679.0,758,1,506.0,125900.0,84,11.8,292700.0,6790.0,0,0,0.5288,2209.04,1.2115,0.4712,4.6817,1
38,0,business_owner,2.6,6705.0,4258.0,709,3,2392.0,62900.0,84,3.5,0.0,11748.0,2,1,0.9918,845.37,0.4828,0.0082,0.7818,0
53,5,business_owner,5.3,20291.0,14624.0,667,0,0.0,500000.0,180,13.4,1119400.0,175902.26,5,0,0.7207,6458.38,0.3183,0.2793,2.0535,1
21,1,salaried,3.1,9161.0,6756.0,835,2,5237.0,60500.0,12,9.4,0.0,7071.0,2,0,1.3091,5302.04,1.1504,-0.3091,0.5503,0
32,4,self_employed,5.5,1735.0,748.0,850,1,373.0,18000.0,36,11.1,0.0,1606.0,0,0,0.6461,590.15,0.5551,0.3539,0.8646,1
26,2,salaried,1.8,3405.0,2515.0,616,0,0.0,158500.0,60,10.9,211600.0,6357.0,0,0,0.7386,3438.27,1.0098,0.2614,3.8791,0
61,2,business_owner,2.7,3086.0,2448.0,618,2,1718.0,40300.0,60,8.2,0.0,13261.0,0,1,1.35,821.0,0.8227,-0.35,1.0882,0
25,2,business_owner,2.9,3047.0,1747.0,626,2,1265.0,164900.0,360,9.8,272600.0,6877.0,0,0,0.9885,1422.8,0.8821,0.0115,4.5099,0
36,1,business_owner,29.7,16452.0,7560.0,789,0,0.0,369800.0,48,3.5,918000.0,170755.0,0,0,0.4595,8267.25,0.5025,0.5405,1.8731,1
38,2,freelancer,12.1,5289.0,3350.0,604,4,5292.0,162600.0,12,5.8,244800.0,7607.0,0,0,1.5,13979.46,2.0,-0.5,2.5619,0
38,2,self_employed,11.4,8335.0,3018.0,827,4,9375.0,492700.0,120,9.2,1149600.0,6952.0,1,0,1.4869,6294.77,1.88,-0.4869,4.926,1
21,2,salaried,4.8,7158.0,4734.0,750,0,0.0,249700.0,60,11.3,368000.0,30159.0,0,0,0.6614,5466.52,0.7637,0.3386,2.907,1
39,3,salaried,4.3,3072.0,1474.0,750,0,0.0,111400.0,60,12.3,186500.0,47705.0,0,0,0.4798,2494.95,0.8122,0.5202,3.0219,1
28,0,salaried,0.9,6729.0,4168.0,653,1,1376.0,265900.0,60,6.2,458500.0,8686.0,0,0,0.8239,5165.36,0.9721,0.1761,3.293,0
23,2,retired,1.8,1662.0,846.0,692,1,150.0,33700.0,48,7.6,0.0,29648.0,1,0,0.5993,816.4,0.5815,0.4007,1.6897,1
45,0,self_employed,14.0,6099.0,3800.0,648,0,0.0,358000.0,48,12.1,618100.0,11724.0,2,0,0.6231,9445.1,1.5486,0.3769,4.8915,0
25,0,retired,5.0,5329.0,2443.0,794,0,0.0,48500.0,48,8.7,0.0,37072.0,0,0,0.4584,1200.03,0.2252,0.5416,0.7584,1
60,2,business_owner,26.8,11314.0,5421.0,733,0,0.0,500000.0,36,5.3,1193300.0,40399.0,0,0,0.4791,15052.89,1.3305,0.5209,3.6828,1
39,0,business_owner,5.9,1960.0,604.0,762,0,0.0,25200.0,36,8.7,0.0,172.99,1,0,0.3082,797.84,0.4071,0.6918,1.0714,1
38,2,self_employed,3.3,2704.0,676.0,638,1,553.0,23500.0,84,10.9,0.0,40870.0,0,0,0.4545,401.14,0.3529,0.5455,0.7242,1
51,0,salaried,2.4,8082.0,3545.0,615,0,0.0,97400.0,60,5.9,0.0,25189.0,0,0,0.4386,1878.49,0.2324,0.5614,1.0043,1
53,1,salaried,15.5,11106.0,5329.0,739,4,3189.0,500000.0,120,14.4,1248800.0,19505.0,2,0,0.767,7884.02,0.997,0.233,3.7517,0
38,0,self_employed,3.3,4477.0,2565.0,696,1,1231.0,100000.0,36,10.7,0.0,18520.0,0,0,0.8479,3259.68,1.0031,0.1521,1.8614,0
59,0,salaried,1.4,3157.0,1612.0,670,3,1441.0,53000.0,36,11.2,0.0,10895.0,3,0,0.9671,1740.18,1.0077,0.0329,1.399,0
36,3,salaried,2.5,4941.0,2616.0,690,1,730.0,44300.0,36,5.0,0.0,8267.0,0,0,0.6772,1327.71,0.4165,0.3228,0.7471,1
36,2,freelancer,6.7,2875.0,2102.0,771,2,1207.0,114100.0,180,16.2,239700.0,3352.0,0,0,1.151,1691.73,1.0083,-0.151,3.3072,1
58,4,business_owner,1.4,27151.170000000006,16188.520000000011,704,1,9545.0,500000.0,24,8.2,1171600.0,10251.0,0,0,0.8084,22659.28,0.8142,0.1916,1.0534,1
61,0,business_owner,1.1,12815.0,5909.0,568,3,11294.0,500000.0,60,11.1,702700.0,110433.0,1,0,1.3424,10896.16,1.7316,-0.3424,3.2514,0
27,3,salaried,4.2,7135.0,4783.0,621,0,0.0,43000.0,60,12.5,0.0,11435.0,0,0,0.6704,967.41,0.1356,0.3296,0.5022,1
34,2,business_owner,1.0,3414.0,1392.0,561,2,1067.0,32000.0,36,8.9,0.0,12204.0,0,0,0.7203,1016.1,0.6102,0.2797,0.7811,0
63,1,freelancer,3.5,1700.0,1263.0,610,1,241.0,71600.0,48,6.8,0.0,6616.0,2,0,0.8847,1707.92,1.1464,0.1153,3.5098,0
45,3,freelancer,2.8,1609.0,574.99,658,1,470.0,37900.0,48,9.3,0.0,10175.0,1,0,0.5954,948.55,0.8816,0.4046,1.9629,0
52,2,salaried,3.5,2475.0,1751.0,803,1,158.0,71100.0,120,7.0,0.0,29169.0,0,0,0.7713,825.53,0.3974,0.2287,2.3939,1
58,1,freelancer,4.5,2708.0,1725.0,645,1,468.0,23700.0,48,9.5,0.0,11100.0,2,0,0.8098,595.42,0.3927,0.1902,0.7293,0
42,2,freelancer,1.7,4911.0,3658.0,638,2,723.0,243300.0,84,12.2,429500.0,39635.0,0,0,0.8921,4320.98,1.0271,0.1079,4.1285,0
36,1,self_employed,4.0,8672.0,3597.0,764,0,0.0,102600.0,48,3.9,189200.0,25390.0,0,0,0.4148,2312.02,0.2666,0.5852,0.9859,1
49,1,salaried,3.2,5728.0,2668.0,641,1,1058.0,319100.0,36,11.8,746900.0,1106.0,1,0,0.6505,10568.23,2.0,0.3495,4.6424,0
36,1,business_owner,10.0,5685.0,4832.0,625,4,2143.0,179300.0,84,9.9,380600.0,31940.0,1,0,1.2269,2967.34,0.8989,-0.2269,2.6283,0
